DateTime,Turbidity FNU,fDOM  QSU,fDOM RFU
8/29/2021 23:30,2.37,36.83,13.74
8/29/2021 23:45,2.26,43.74,16.32
8/30/2021 0:00,2.2,44.76,16.7
8/30/2021 0:15,2.23,44.35,16.55
8/30/2021 0:30,2.13,44.07,16.44
8/30/2021 0:45,2.02,44.25,16.51
8/30/2021 1:00,2.03,44.04,16.43
8/30/2021 1:15,2,43.29,16.15
8/30/2021 1:30,2.08,41.75,15.58
8/30/2021 1:45,2.08,40.69,15.18
8/30/2021 2:00,2.03,39.9,14.88
8/30/2021 2:15,1.92,38.84,14.49
8/30/2021 2:30,1.91,38.09,14.21
8/30/2021 2:45,1.92,38.01,14.18
8/30/2021 3:00,1.96,37.99,14.17
8/30/2021 3:15,1.79,37.79,14.1
8/30/2021 3:30,1.82,37.55,14.01
8/30/2021 3:45,1.86,37.24,13.89
8/30/2021 4:00,1.83,36.99,13.8
8/30/2021 4:15,1.84,36.63,13.67
8/30/2021 4:30,1.83,36.16,13.49
8/30/2021 4:45,1.86,35.73,13.33
8/30/2021 5:00,1.78,35.22,13.14
8/30/2021 5:15,1.84,34.65,12.93
8/30/2021 5:30,1.75,34.35,12.82
8/30/2021 5:45,1.78,34.25,12.78
8/30/2021 6:00,1.77,34.07,12.71
8/30/2021 6:15,1.73,33.78,12.6
8/30/2021 6:30,1.86,33.44,12.47
8/30/2021 6:45,1.81,33.14,12.36
8/30/2021 7:00,1.74,32.76,12.22
8/30/2021 7:15,1.81,32.53,12.14
8/30/2021 7:30,1.72,32.31,12.06
8/30/2021 7:45,1.72,32.18,12.01
8/30/2021 8:00,1.72,31.98,11.93
8/30/2021 8:15,1.69,31.83,11.88
8/30/2021 8:30,1.71,31.67,11.81
8/30/2021 8:45,1.64,31.5,11.75
8/30/2021 9:00,1.62,31.36,11.7
8/30/2021 9:15,1.66,31.2,11.64
8/30/2021 9:30,1.72,31.05,11.58
8/30/2021 9:45,1.61,30.95,11.55
8/30/2021 10:00,1.64,30.86,11.51
8/30/2021 10:15,1.68,30.74,11.47
8/30/2021 10:30,1.69,30.65,11.44
8/30/2021 10:45,1.64,30.61,11.42
8/30/2021 11:00,1.75,30.55,11.4
8/30/2021 11:15,1.74,30.51,11.38
8/30/2021 11:30,1.65,30.46,11.36
8/30/2021 11:45,1.68,30.41,11.35
8/30/2021 12:00,1.69,30.35,11.32
8/30/2021 12:15,1.65,30.28,11.3
8/30/2021 12:30,1.74,30.23,11.28
8/30/2021 12:45,1.71,30.06,11.22
8/30/2021 13:00,1.65,29.92,11.16
8/30/2021 13:15,1.71,29.81,11.12
8/30/2021 13:30,1.77,29.68,11.07
8/30/2021 13:45,1.77,29.52,11.01
8/30/2021 14:00,1.68,29.22,10.9
8/30/2021 14:15,1.73,29.02,10.83
8/30/2021 14:30,1.71,28.77,10.74
8/30/2021 14:45,1.86,28.58,10.66
8/30/2021 15:00,2.24,28.41,10.6
8/30/2021 15:15,1.98,28.33,10.57
8/30/2021 15:30,1.84,28.26,10.55
8/30/2021 15:45,1.93,28.19,10.52
8/30/2021 16:00,1.96,28.14,10.5
8/30/2021 16:15,1.83,28.19,10.52
8/30/2021 16:30,1.81,28.27,10.55
8/30/2021 16:45,1.74,28.26,10.54
8/30/2021 17:00,1.75,28.4,10.6
8/30/2021 17:15,1.86,28.54,10.65
8/30/2021 17:30,1.68,28.56,10.65
8/30/2021 17:45,1.75,28.69,10.7
8/30/2021 18:00,1.8,28.7,10.71
8/30/2021 18:15,1.7,28.65,10.69
8/30/2021 18:30,1.71,28.63,10.68
8/30/2021 18:45,1.76,29.06,10.84
8/30/2021 19:00,1.71,30.12,11.24
8/30/2021 19:15,1.71,30.17,11.26
8/30/2021 19:30,1.79,30.1,11.23
8/30/2021 19:45,1.86,30.03,11.2
8/30/2021 20:00,1.71,29.9,11.15
8/30/2021 20:15,1.77,29.58,11.04
8/30/2021 20:30,1.71,29.48,11
8/30/2021 20:45,1.68,29.46,10.99
8/30/2021 21:00,1.67,29.39,10.96
8/30/2021 21:15,1.78,29.28,10.92
8/30/2021 21:30,1.71,29.15,10.88
8/30/2021 21:45,1.78,29.01,10.82
8/30/2021 22:00,1.68,28.83,10.76
8/30/2021 22:15,1.63,28.69,10.71
8/30/2021 22:30,1.73,28.6,10.67
8/30/2021 22:45,1.72,28.5,10.63
8/30/2021 23:00,1.62,28.4,10.6
8/30/2021 23:15,1.64,28.43,10.61
8/30/2021 23:30,1.63,28.43,10.61
8/30/2021 23:45,1.71,28.47,10.62
8/31/2021 0:00,1.66,28.52,10.64
8/31/2021 0:15,1.71,28.56,10.66
8/31/2021 0:30,1.71,28.6,10.67
8/31/2021 0:45,1.66,28.59,10.67
8/31/2021 1:00,1.6,28.53,10.65
8/31/2021 1:15,1.67,28.53,10.64
8/31/2021 1:30,1.73,28.47,10.62
8/31/2021 1:45,1.67,28.46,10.62
8/31/2021 2:00,1.64,28.38,10.59
8/31/2021 2:15,1.64,28.32,10.57
8/31/2021 2:30,1.66,28.33,10.57
8/31/2021 2:45,1.69,28.28,10.55
8/31/2021 3:00,1.64,28.24,10.54
8/31/2021 3:15,1.67,28.19,10.52
8/31/2021 3:30,1.66,28.18,10.52
8/31/2021 3:45,1.73,28.14,10.5
8/31/2021 4:00,1.68,28.13,10.49
8/31/2021 4:15,1.68,28.1,10.48
8/31/2021 4:30,1.7,28.07,10.47
8/31/2021 4:45,1.65,28.06,10.47
8/31/2021 5:00,1.56,28.07,10.47
8/31/2021 5:15,1.58,28.02,10.46
8/31/2021 5:30,1.7,28.03,10.46
8/31/2021 5:45,1.71,27.99,10.44
8/31/2021 6:00,1.66,27.96,10.43
8/31/2021 6:15,1.66,27.96,10.43
8/31/2021 6:30,1.76,27.93,10.42
8/31/2021 6:45,1.67,27.95,10.43
8/31/2021 7:00,1.66,27.9,10.41
8/31/2021 7:15,1.63,27.9,10.41
8/31/2021 7:30,1.67,27.87,10.4
8/31/2021 7:45,1.7,27.87,10.4
8/31/2021 8:00,1.84,27.87,10.4
8/31/2021 8:15,1.61,27.83,10.38
8/31/2021 8:30,1.6,27.84,10.39
8/31/2021 8:45,1.67,27.86,10.4
8/31/2021 9:00,1.63,27.82,10.38
8/31/2021 9:15,1.73,27.79,10.37
8/31/2021 9:30,1.7,27.81,10.38
8/31/2021 9:45,1.62,27.79,10.37
8/31/2021 10:00,1.64,27.73,10.34
8/31/2021 10:15,1.64,27.75,10.36
8/31/2021 10:30,1.56,27.75,10.35
8/31/2021 10:45,1.62,27.74,10.35
8/31/2021 11:00,1.65,27.79,10.37
8/31/2021 11:15,1.64,27.84,10.39
8/31/2021 11:30,1.75,27.87,10.4
8/31/2021 11:45,1.74,27.91,10.41
8/31/2021 12:00,1.78,27.86,10.4
8/31/2021 12:15,1.7,27.97,10.43
8/31/2021 12:30,1.73,27.89,10.4
8/31/2021 12:45,1.79,27.85,10.39
8/31/2021 13:00,1.69,27.75,10.35
8/31/2021 13:15,1.67,27.79,10.37
8/31/2021 13:30,1.74,27.72,10.34
8/31/2021 13:45,1.75,27.56,10.28
8/31/2021 14:00,1.76,27.43,10.23
8/31/2021 14:15,1.64,27.25,10.17
8/31/2021 14:30,1.78,27.14,10.13
8/31/2021 14:45,1.88,27,10.07
8/31/2021 15:00,1.96,26.84,10.02
8/31/2021 15:15,1.84,26.8,10
8/31/2021 15:30,1.67,26.86,10.02
8/31/2021 15:45,1.69,26.91,10.04
8/31/2021 16:00,1.8,27.04,10.09
8/31/2021 16:15,1.62,27.25,10.17
8/31/2021 16:30,1.81,27.41,10.23
8/31/2021 16:45,1.72,27.5,10.26
8/31/2021 17:00,1.82,27.45,10.24
8/31/2021 17:15,1.79,27.36,10.21
8/31/2021 17:30,1.76,27.35,10.2
8/31/2021 17:45,1.75,27.38,10.22
8/31/2021 18:00,1.66,27.43,10.23
8/31/2021 18:15,1.63,27.42,10.23
8/31/2021 18:30,1.75,27.38,10.22
8/31/2021 18:45,1.76,27.55,10.28
8/31/2021 19:00,1.69,27.75,10.35
8/31/2021 19:15,1.81,27.69,10.33
8/31/2021 19:30,1.75,27.68,10.33
8/31/2021 19:45,1.74,27.67,10.32
8/31/2021 20:00,1.76,27.67,10.33
8/31/2021 20:15,1.71,27.58,10.29
8/31/2021 20:30,1.63,27.51,10.26
8/31/2021 20:45,1.75,27.44,10.24
8/31/2021 21:00,1.74,27.41,10.23
8/31/2021 21:15,1.73,27.37,10.21
8/31/2021 21:30,1.69,27.29,10.18
8/31/2021 21:45,1.65,27.25,10.17
8/31/2021 22:00,1.72,27.17,10.14
8/31/2021 22:15,1.69,27.14,10.12
8/31/2021 22:30,1.67,27.1,10.11
8/31/2021 22:45,1.69,27.07,10.1
8/31/2021 23:00,1.66,27.01,10.08
8/31/2021 23:15,1.71,26.97,10.06
8/31/2021 23:30,1.68,26.89,10.03
8/31/2021 23:45,1.86,26.86,10.02
